     K12Q08C |C2013 02 11.36143 14 32 09.08 -12 12 21.1          21.1 Vu~0oQl807
     K12Q08C |C2013 02 11.36628 14 32 09.00 -12 12 21.2          21.2 Vu~0oQl807
     K12Q08C  C2013 03 15.43979 14 02 52.75 -10 48 07.5          20.6 Vo~0qBq691
     K12Q08C  C2013 03 15.45768 14 02 51.10 -10 48 01.6          20.7 Vo~0qBq691
     K12Q08C  C2013 03 15.47557 14 02 49.49 -10 47 55.0          20.3 Vo~0qBq691
     K12Q08C  C2013 04 02.37733 13 33 26.42 -08 47 37.8          19.9 Vu~0qTJG96
     K12Q08C  C2013 04 02.38631 13 33 25.48 -08 47 33.8          19.9 Vu~0qTJG96
     K12Q08C  C2013 04 02.39531 13 33 24.58 -08 47 29.9          20.1 Vu~0qTJG96
     K12Q08C  C2013 04 02.40433 13 33 23.65 -08 47 25.8          20.3 Vu~0qTJG96
     K12Q08C  C2013 04 04.45398 13 29 58.914-08 32 33.01         20.7 gL~0qTJF51
     K12Q08C  C2013 04 04.46507 13 29 57.786-08 32 28.02         20.5 gL~0qTJF51
     K12Q08C  C2013 04 06.37506 13 26 49.20 -08 18 41.1          19.9 Vu~0qkqG96
     K12Q08C  C2013 04 06.38090 13 26 48.62 -08 18 38.8          20.0 Vu~0qkqG96
     K12Q08C  C2013 04 06.38675 13 26 48.04 -08 18 36.4          20.2 Vu~0qkqG96
     K12Q08C  C2013 04 06.39257 13 26 47.47 -08 18 34.0          20.3 Vu~0qkqG96
     K12Q08C  C2013 04 11.38023 13 18 51.752-07 43 16.81         20.2 wL~0qkqF51
     K12Q08C  C2013 04 11.39387 13 18 50.455-07 43 11.24         20.2 wL~0qkqF51
     K12Q08C  C2013 04 11.47938 13 18 42.324-07 42 36.06         20.6 gL~0qkqF51
     K12Q08C  C2013 04 11.49040 13 18 41.271-07 42 31.24         20.8 gL~0qkqF51
     K12Q08C KC2013 04 14.90842 13 13 33.83 -07 19 30.2          20.3 Vq~0r64A13
     K12Q08C KC2013 04 14.93233 13 13 31.62 -07 19 19.7          20.2 Vq~0r64A13
     K12Q08C  C2013 04 30.26498 12 54 41.00 -05 54 28.8          21.4 Vu~0rUOG96
     K12Q08C  C2013 04 30.27091 12 54 40.60 -05 54 26.6          21.7 Vu~0rUOG96
     K12Q08C  C2013 04 30.27694 12 54 40.28 -05 54 26.1          20.6 Vu~0rUOG96
     K12Q08C  C2013 04 30.28295 12 54 39.92 -05 54 23.5          20.9 Vu~0rUOG96
     K12Q08C  C2013 05 07.23302 12 48 39.96 -05 28 25.5          21.5 Vu~0rpOG96
     K12Q08C  C2013 05 07.23997 12 48 39.63 -05 28 22.9          22.1 Vu~0rpOG96
     K12Q08C  C2013 05 07.24705 12 48 39.31 -05 28 21.0          21.5 Vu~0rpOG96
     K12Q08C  C2013 05 07.25403 12 48 39.02 -05 28 20.2          21.0 Vu~0rpOG96
